estimate,model
0.000145303850259407,age of childcare entry
-0.00000903855182657619,age of childcare entry
0.0000913588160989845,age of childcare entry
0.0000679917701122037,age of childcare entry
0.000103022093795859,age of childcare entry
0.000111443556649828,age of childcare entry
0.0000668547442638962,age of childcare entry
0.000107291801909326,age of childcare entry
0.00010871534694119,age of childcare entry
0.0000239214274856502,age of childcare entry
-0.00000557616866519089,age of childcare entry
0.0000388152923173846,age of childcare entry
0.0000446864855378308,age of childcare entry
0.0000878200904364904,age of childcare entry
0.0000879478048210251,age of childcare entry
0.000104035207042625,age of childcare entry
-0.0000439911564811222,age of childcare entry
0.000114687056793323,age of childcare entry
0.0000188714438311414,age of childcare entry
0.0000626549222568327,age of childcare entry
0.000115239816061141,age of childcare entry
0.0000793584608499294,age of childcare entry
0.0000595194349345889,age of childcare entry
0.000035750129324849,age of childcare entry
0.000161518318517392,age of childcare entry
0.0000961155966329745,age of childcare entry
0.0000229584133679986,age of childcare entry
0.000088990387715508,age of childcare entry
0.000120269376300727,age of childcare entry
0.0000636582698897529,age of childcare entry
0.000142906604980932,age of childcare entry
0.00000686357942109006,age of childcare entry
0.000165844594520645,age of childcare entry
0.0000503528778257985,age of childcare entry
0.0000212907448830744,age of childcare entry
0.0000807585653825771,age of childcare entry
0.0000700225677909856,age of childcare entry
0.0000880442119540681,age of childcare entry
0.0000884694663666072,age of childcare entry
0.0000680522190365469,age of childcare entry
0.000121829309503605,age of childcare entry
0.0000345626778113056,age of childcare entry
0.0000380771946005811,age of childcare entry
0.000123379805932355,age of childcare entry
0.0000415353013848615,age of childcare entry
0.0000538481557498627,age of childcare entry
0.000144129520554108,age of childcare entry
0.0000512326120628694,age of childcare entry
0.0000970212135891057,age of childcare entry
0.0000258472303151898,age of childcare entry
0.000125381477458314,age of childcare entry
0.0000497301260119122,age of childcare entry
0.000126538227510684,age of childcare entry
0.000109756113021344,age of childcare entry
0.0000711371525758783,age of childcare entry
0.000168415924217483,age of childcare entry
0.0000447475099373725,age of childcare entry
0.000132388831784717,age of childcare entry
0.000163882283472378,age of childcare entry
0.0000874229117594376,age of childcare entry
0.0000860964580082398,age of childcare entry
0.0000765458521665132,age of childcare entry
0.0000843356959502598,age of childcare entry
0.000116459176103696,age of childcare entry
0.0000666932998168251,age of childcare entry
0.000105416156770866,age of childcare entry
0.000137329709481162,age of childcare entry
0.0000931533669090231,age of childcare entry
0.0000966050197780952,age of childcare entry
0.000144374113829924,age of childcare entry
0.0000442691845070193,age of childcare entry
0.0000971589050471564,age of childcare entry
0.000111431374194776,age of childcare entry
0.0000671730968476093,age of childcare entry
0.000044999726156101,age of childcare entry
0.0000450281598088295,age of childcare entry
0.0000541364935646406,age of childcare entry
0.0000684508258783455,age of childcare entry
0.0000738801940558977,age of childcare entry
0.0000738099147643472,age of childcare entry
0.0000602405812209477,age of childcare entry
0.0000531323145371095,age of childcare entry
0.0000623958242072483,age of childcare entry
0.000144199040496042,age of childcare entry
0.0000197468322606394,age of childcare entry
0.000115267156220585,age of childcare entry
0.000145709020493952,age of childcare entry
0.0000690816626396854,age of childcare entry
0.0000398295613476649,age of childcare entry
0.0000552472311433269,age of childcare entry
0.00015318882695959,age of childcare entry
0.0000363554828927375,age of childcare entry
0.0000602773218379004,age of childcare entry
0.0000693218466945318,age of childcare entry
0.0000309275470884267,age of childcare entry
0.000123053314471603,age of childcare entry
0.0000685630591264158,age of childcare entry
0.0000229567184975191,age of childcare entry
0.0000137402869954839,age of childcare entry
0.0000889707165698998,age of childcare entry
0.0000647195284713508,age of childcare entry
0.0000758430973281346,age of childcare entry
0.0000741690287358126,age of childcare entry
0.0000692451543788018,age of childcare entry
0.0000692340904774696,age of childcare entry
0.000119915316309911,age of childcare entry
0.000124684396921374,age of childcare entry
0.0000452591143096358,age of childcare entry
0.00011065736593407,age of childcare entry
0.000120818585423482,age of childcare entry
0.000158075628132918,age of childcare entry
0.000165455926743176,age of childcare entry
0.00018696028629941,age of childcare entry
0.0000542369400964094,age of childcare entry
0.0000905469787515954,age of childcare entry
0.000069005329851015,age of childcare entry
0.000180236915559118,age of childcare entry
-0.0000305887848649967,age of childcare entry
0.0000939911479282195,age of childcare entry
0.000106149019251324,age of childcare entry
0.0000279736200579196,age of childcare entry
-0.00000442358085032178,age of childcare entry
0.000128122075702874,age of childcare entry
0.000195769160778584,age of childcare entry
0.0000729051828590083,age of childcare entry
0.000126931056965109,age of childcare entry
0.0000342436742195456,age of childcare entry
-0.0000403655637042486,age of childcare entry
0.000103296386913947,age of childcare entry
0.0000415616195075831,age of childcare entry
0.0000816833094959294,age of childcare entry
0.000050572560858237,age of childcare entry
0.000109633998843878,age of childcare entry
0.000060952029337089,age of childcare entry
0.000118035322861806,age of childcare entry
0.0000874672689366511,age of childcare entry
0.000023024521258807,age of childcare entry
0.000170794598101634,age of childcare entry
0.000114610163501375,age of childcare entry
0.0000698526379072086,age of childcare entry
0.000116204416279156,age of childcare entry
0.0000511523263924647,age of childcare entry
0.000065161157719928,age of childcare entry
0.00014442304378628,age of childcare entry
0.00017225555504664,age of childcare entry
-0.00000639675259502833,age of childcare entry
0.0000925668563838132,age of childcare entry
0.0000211167203190424,age of childcare entry
0.000074140300552335,age of childcare entry
0.0000880746455848463,age of childcare entry
0.000128103340775396,age of childcare entry
0.000186328111130118,age of childcare entry
0.000196260757783778,age of childcare entry
0.000155819592972827,age of childcare entry
-0.00000100320148059736,age of childcare entry
0.000155234934541583,age of childcare entry
0.0000893027420600202,age of childcare entry
-0.00000930153884103948,age of childcare entry
0.0000699033207263062,age of childcare entry
0.0000651279770380995,age of childcare entry
0.000102769971664641,age of childcare entry
0.0000716733002566102,age of childcare entry
0.000121050041474609,age of childcare entry
0.000114945520798677,age of childcare entry
0.0000203028118192316,age of childcare entry
0.000070828276886495,age of childcare entry
0.0000945513868258254,age of childcare entry
0.0000943576976405206,age of childcare entry
0.0000305363121189691,age of childcare entry
0.00000288057657259246,age of childcare entry
0.000101328501033023,age of childcare entry
0.000108755450829729,age of childcare entry
0.0000830463815410616,age of childcare entry
0.0000926623453098683,age of childcare entry
0.0000272467749152289,age of childcare entry
0.0000806996978065959,age of childcare entry
0.0000496698093101255,age of childcare entry
0.0000206569127239374,age of childcare entry
0.0000162782814218772,age of childcare entry
0.0000446598949789124,age of childcare entry
0.000124638509361038,age of childcare entry
0.000180028732329076,age of childcare entry
0.000123098058262096,age of childcare entry
0.0000867170601100991,age of childcare entry
0.0000984094869942792,age of childcare entry
0.0000250003685911003,age of childcare entry
-0.0000173527454545219,age of childcare entry
0.00000812392091352066,age of childcare entry
0.0000151250161293563,age of childcare entry
0.0000742158864513235,age of childcare entry
0.0000365389591574895,age of childcare entry
-0.00000121213810908543,age of childcare entry
0.0000163217500822175,age of childcare entry
-0.0000190222226893012,age of childcare entry
0.000100242193082606,age of childcare entry
0.000089766525113542,age of childcare entry
0.000168701475870791,age of childcare entry
0.000125254884129073,age of childcare entry
0.0000712832402435545,age of childcare entry
0.0000415729993425938,age of childcare entry
0.000132804229002159,age of childcare entry
0.0000447732400476267,age of childcare entry
0.000116754692387926,age of childcare entry
0.0000636237375379146,age of childcare entry
0.0000560734603960791,age of childcare entry
0.000133050273235281,age of childcare entry
0.0000618651756177004,age of childcare entry
0.000096701554570331,age of childcare entry
0.000136128221644106,age of childcare entry
0.000178913361871968,age of childcare entry
0.0000336399195981599,age of childcare entry
0.0000681811083594886,age of childcare entry
0.0000813577232482272,age of childcare entry
0.0000346970369167579,age of childcare entry
0.0000310013496968701,age of childcare entry
